amount,hour_of_day,Class
191.23275316140763,5,0
110.2032179513412,12,0
89.94866400763402,16,0
222.8428890443056,14,0
20.497237608398876,3,0
8.226176032410242,14,0
27.379254003431893,13,0
158.2690235862734,20,0
3.5285543495326506,10,0
87.42059392195671,23,0
538.9888108860083,3,0
967.9168719178845,2,1
73.69855720088178,1,0
6.5756232152531515,19,0
178.00691543267394,9,0
91.37402575437055,12,0
12.209192730281728,19,0
9.85584630744615,20,0
240.3807730784339,22,0
110.62421106880511,17,0
176.7770319522405,20,0
211.17903707549414,15,0
84.81003370649202,10,0
72.86631763115787,9,0
56.28690420945743,8,0
38.11822201133832,11,0
57.02146898831339,18,0
148.66879246667258,0,0
92.11109078171103,17,0
223.0481105629336,13,0
58.5872523921944,21,0
93.41736287652888,20,0
99.77924596909264,0,0
89.5746130659513,16,0
121.27908125529778,10,0
27.106551971661276,19,0
71.81855969024139,14,0
11.006579347833084,3,0
48.533873749905965,14,0
66.87806086687532,21,0
528.0987154596442,21,1
300.6410131231943,13,0
91.79197243331002,21,0
136.0992826356592,0,0
70.57584888556772,8,0
100.54062247174016,6,0
7.357357849613004,22,0
29.35547238851391,10,0
44.91867607094905,22,0
63.95938165672087,1,0
4.672348400234121,1,0
15.08509105379972,5,0
32.40892541033411,22,0
355.8998899231591,18,0
40.2490048644112,19,0
65.7859302628751,13,0
21.8277550445643,2,0
94.3610725139916,6,0
32.94534279114121,6,0
23.19226985492502,3,0
72.68541893244206,22,0
0.5521011937309772,4,0
0.7693552270400301,16,0
24.72682368674306,3,0
3.741256583819583,22,0
11.431801916276623,12,0
41.379064340503085,15,0
162.2450609425646,15,0
84.87457425913128,1,0
71.88091009880625,17,0
34.74162570366474,0,0
268.4632343586216,17,0
50.58630265746683,7,0
9.112101011657558,10,0
95.9893976209954,23,0
60.427972435331455,23,1
42.34607774232656,14,0
70.80820297197461,15,0
207.32410022989166,16,0
68.0322924655953,16,0
121.15305120925102,11,0
493.60157419781103,9,0
70.48758295799078,19,1
32.12133830469017,5,0
50.18263648364749,7,0
54.7884185521464,12,0
52.93648774062828,1,0
238.17473827119144,18,0
125.18776161694254,21,0
93.62516676317526,9,0
37.01549898293989,3,0
173.60809938777112,11,0
310.2438393798156,17,0
172.14778108650663,6,0
0.15663312480417482,19,0
101.17046850671213,23,0
5.248914749504456,23,0
29.787682322247566,22,0
6.136989358196631,3,0
92.5824668128792,6,0
116.02427654447605,9,0
12.1588861456813,14,0
48.424679614936046,11,0
60.924088577078926,0,0
46.053344811873934,19,0
12.899882366411731,17,0
54.291466418388076,15,0
139.1017689728074,4,0
36.82739525361805,18,1
8.357729556475979,3,0
43.815043873643035,5,0
284.25943055278407,16,0
110.43466388409175,6,0
113.52865116996828,23,0
44.92915972898056,22,0
90.05669785734462,6,0
1.0182853752543086,8,0
101.08653099260425,12,0
244.51508595398127,19,0
94.82290438928432,13,0
206.90841132375434,15,0
128.72567929071607,22,0
12.846813702599706,8,0
232.7424115981774,14,0
6.87541617901371,4,0
76.34998458928469,17,0
15.33110102075156,20,0
1.1775672614482025,19,0
54.82406856437376,7,0
34.961521919037764,14,0
66.55329742231592,20,0
86.08557570924074,8,0
4.472446625591256,18,0
13.125204388468148,21,0
81.78998397282467,5,0
42.03260161910579,3,0
130.62768385614584,10,0
105.63912212517101,9,0
186.8236899497368,2,0
117.92568641026975,0,0
56.199800860400615,11,0
111.76930411056149,22,0
32.21095199801292,14,0
36.573514788099445,14,0
155.58268158503174,20,0
59.134812891567535,13,0
160.13722302693466,6,0
172.83474342218727,16,0
194.88508322579455,23,0
248.4529550993177,18,0
56.38488706998093,6,0
38.399742414314716,2,0
87.27494298500832,2,0
46.389818297259,17,0
91.89797610752633,19,0
122.2767872369461,21,0
116.60510706740872,13,0
46.928850424077986,2,0
18.255382580481637,6,0
56.304801359786104,6,0
15.384389498610052,4,0
220.81574405370668,2,0
42.446057617394004,17,0
16.77795035251999,14,0
2.5777154396676663,19,0
103.79567580206073,13,0
101.30833829968199,3,0
41.64312671107416,23,0
7.441312977627453,7,0
52.700394811174625,20,0
37.28297255282833,12,0
113.04765231587015,21,0
93.08442460058356,7,0
45.34906865588918,14,0
24.576314922424828,16,0
442.585030936453,4,0
60.51392724652938,19,0
116.56314385193247,3,0
15.146608209468255,10,0
66.47340822689206,17,0
2.7922962422925313,9,0
70.4117369470702,16,0
332.47199885121483,14,0
48.4843944794742,5,0
3.9776720774783136,22,0
3.1445044725836535,20,0
49.100136263008146,15,0
17.438307385113085,14,0
2.3629077081200562,7,0
141.14629041429106,8,0
61.34547044538154,10,0
34.14271728293356,1,0
230.34172693215433,12,0
12.34554234978653,3,0
312.17225481409747,8,0
37.68291354905263,4,0
219.2867135568108,18,0
92.36751206847723,21,0
175.2773551376384,2,0
413.59895960002825,20,0
34.024696489861164,2,0
324.7673665959655,5,0
49.34473296916219,9,0
48.69657232099602,4,0
41.61021376304796,2,0
77.95934968938802,21,0
16.74073799118866,23,0
80.67896422915673,6,0
78.02417880895128,21,0
143.50721383064956,17,0
179.36610477084534,22,0
58.06069315450655,7,0
36.001372482894666,0,0
30.02067090421373,3,0
21.644582711012188,23,0
5.93759578083808,6,0
41.923139841698976,13,0
31.505010670516896,12,0
1696.8733912148305,9,1
81.57868496541154,22,0
42.66024955171008,17,0
86.86145236225727,0,0
14.988925750214477,3,0
58.70656734429029,15,0
98.41262057820113,15,0
67.11857709794751,17,0
51.3794694855752,7,0
509.10412639424607,9,0
212.28900002467967,15,0
97.65874838068078,22,0
84.25231203811369,23,0
96.93236433199543,10,0
22.478503258578506,5,0
50.27545216901969,0,0
4.025916636576021,11,0
64.53976290435796,5,0
78.31256837529746,12,0
25.84466054589457,16,0
332.50379718997766,0,0
240.1904017398643,7,0
128.06495335237952,21,0
76.22542630659325,7,0
203.99836231826205,23,0
14.001216907623093,10,0
156.3078291428235,13,0
13.332662955202384,23,0
158.09022671741687,9,0
32.26428997913426,14,0
209.63076259504493,6,0
288.3155546350164,6,0
16.110342521460957,9,0
62.11532794591166,3,0
396.2652213142971,17,0
66.05007924873811,9,0
199.17788752652126,18,0
88.85090469242499,13,0
47.05316212803642,12,0
33.65692190600759,14,0
22.718055290838638,15,0
143.46370292169556,1,0
48.86410428023759,3,0
71.5956265614062,20,0
67.7914745408909,17,0
86.104296117355,16,0
200.6764817913147,9,0
394.96907913356824,20,0
52.35465402486669,8,0
175.74677418973533,14,0
144.61623965025862,11,0
85.22107958446628,20,0
312.46376651979347,8,0
111.86843585222506,13,1
11.57074278197645,12,0
192.3888190892786,5,0
57.83014619474764,18,0
187.7113811032593,3,0
223.5769839287117,19,0
6.44932886875834,16,0
214.9561588070323,18,0
59.478539866842475,2,0
71.42329082461058,13,0
98.50849920853021,16,0
260.8873959564776,12,0
1.9301169365585842,8,0
64.78745639378232,0,0
116.38615981336584,16,0
128.26804175451045,15,0
117.9385665711108,17,0
14.437295559530932,1,0
35.581187130977405,13,0
44.42821224093347,21,0
815.9368813932608,22,1
32.6783149176632,16,0
23.661509123624853,2,0
315.70288689500086,1,0
0.8902797672285236,7,0
612.8822993904087,1,0
112.95498544367533,1,0
176.299301643837,8,0
34.901775850492065,19,0
1.4418729738011522,20,0
133.89128784347005,5,0
179.66389364934008,11,0
134.8906603548094,8,0
15.414268171022169,6,0
140.0100923604254,11,0
146.50033477280164,4,0
107.4526247331881,15,0
145.29297256924133,4,0
187.0292674678805,11,0
95.08928243129304,23,0
9.277857239491574,19,0
66.87039837876222,8,0
8.082979657432533,22,0
52.347703482533525,6,0
52.27404730506311,18,0
6.828938057355076,19,0
42.89699972993807,22,0
11.76559048780725,10,0
165.14857100754801,20,0
295.05299850619986,11,0
7.506463373245577,2,0
310.36562340686856,16,0
73.93515493887611,6,0
35.60546762786021,21,0
7.997662473957208,9,0
69.43964967713936,22,0
158.23848901976177,14,0
122.78778577836498,1,0
5.153122949604646,12,0
7.569582405825248,3,0
51.56259312160877,17,0
34.996960938004904,23,0
26.446609173255954,22,0
32.990017845551165,0,0
162.70050311567158,1,0
264.8292594543428,1,0
51.93664841775336,3,0
236.56420682428902,2,0
38.78644640572496,16,0
64.70978859895243,13,0
25.62208709727886,1,0
102.29744619715446,15,0
386.2333967976322,10,0
92.5061825810096,12,0
44.287742860668416,0,0
521.8028092377419,22,1
13.115784425231066,1,0
219.51584356663062,1,0
69.93341822032346,20,0
59.665541190610185,4,0
88.15627605399604,3,0
98.02530531518269,11,0
7.448198725566497,2,0
573.82336476219,19,1
27.698176589151046,9,0
125.15978612695335,19,0
172.8980713981719,17,0
162.94289459954794,20,0
80.40809030749026,20,0
73.43231800466302,20,0
15.41726349642509,9,0
149.31945076374282,0,0
31.66432691086065,5,0
68.65597708997227,10,0
33.44579966637421,1,0
14.36721949072962,6,0
99.30575734759223,19,0
5.586375972591637,20,0
138.08899279180804,20,0
191.05996627694824,20,1
0.013470207640267372,17,0
71.56569128044453,20,0
4.798499236125218,18,0
32.31981099097797,3,0
122.7502425593323,12,0
6.474080465882678,17,0
182.84555642147865,19,0
0.38272371963960566,23,0
28.345617309149553,12,0
135.0556846311104,18,0
38.01923951197497,16,0
10.74653827437935,0,0
44.6652667564808,5,0
157.62481924437802,18,1
184.96761371370292,19,0
37.592754529383974,0,0
155.55771577313507,7,0
222.44409077040282,16,0
56.88386725432964,20,0
240.73140731611966,21,0
47.3719410559516,14,0
332.6416952168716,17,0
9.353024181236151,6,0
116.16136446599883,15,0
68.08511682311533,6,0
49.04493137625131,16,0
100.16086674053277,3,0
121.69131426351242,11,0
0.43728164917464124,12,0
18.2665322371209,3,0
124.84335312686663,20,0
109.77688851674723,0,0
338.27929410405415,0,0
143.14498577567406,6,0
301.1307088376879,8,0
121.24772028770874,0,0
176.9481245016324,15,1
55.66968910601795,17,1
152.24525761144807,21,0
103.32437974520249,14,0
4.938565445154199,5,0
44.63659587077571,1,0
314.19105125441143,8,0
69.39497939883505,3,0
56.6918375072549,12,0
61.193519704999886,22,0
23.43090592525958,21,0
45.998545255917016,10,0
46.173908445203736,12,0
5.377534073609781,10,0
145.915597161305,18,0
53.87184226637698,7,0
172.6982839782898,6,0
949.7213438694287,15,1
23.824964435406248,2,0
107.10559234713095,16,0
63.91928577607432,17,0
212.15705393023597,14,0
24.301554696629722,16,0
113.26237783834448,10,0
93.58612978430901,4,0
34.9985195390159,15,0
14.687824248068754,14,0
527.2590817927143,9,1
134.1693753785471,13,0
37.92526906601768,1,0
103.51660626804981,15,0
50.27432205813675,18,0
124.89941708327505,7,0
22.2163125706071,14,0
220.92313952729916,9,0
33.884849273461874,4,0
45.85273151883389,19,0
5.984762284370609,15,0
11.823437635671135,20,0
72.53850879884061,21,0
31.14184672257246,11,0
180.47245077470063,22,0
1.4802405694441707,12,0
47.65756556547072,8,0
41.1501611341643,16,0
1.9516851669877113,19,0
13.28098233045887,11,0
266.91295273787273,4,1
67.8977219233992,23,0
51.80008832397219,11,0
75.70196375133226,0,0
90.41933879635168,19,0
0.9973390458152718,15,0
62.37986699666189,11,0
331.04222210096384,8,0
73.19551215848256,12,0
113.17832132238965,16,0
37.376857968988034,16,0
743.5910653354988,3,1
148.245942648968,13,0
73.66729262027566,18,0
373.02775845358445,6,0
13.416040728437489,2,0
1.70929200584672,0,0
147.03640839597827,11,0
164.58713080659462,14,0
12.806888687847065,10,0
30.867806434803484,9,0
1.7708232706465001,1,0
34.71612158516566,3,0
148.3430452128112,16,0
72.972927557207,16,0
42.78573430933416,7,0
232.40003157968272,22,1
0.6772713471739074,13,1
178.19501195560352,23,1
103.97550865605174,3,0
365.716545428518,5,0
187.7714998624691,18,0
2.38777834155165,23,0
228.8293749222259,3,0
152.87726907101523,2,0
151.58388483489995,19,0
61.2481452856446,5,0
50.75066259951957,22,0
36.0848969982313,6,0
6.795219063427087,13,0
25.90756504330275,11,0
28.31638085009333,15,0
66.17978845593669,19,0
137.61238826067157,7,0
64.20925886156549,22,0
5.958489006248408,1,0
316.50934043967567,12,0
285.98791623520435,7,0
153.79992357279178,20,0
474.76444833599436,19,0
78.63207766462898,15,0
329.05960797829,3,0
7.861585344916983,15,0
45.520289964627686,19,0
25.538432939859106,5,0
21.79484245523082,3,0
15.175698737108501,15,0
97.39559723919811,22,0
760.07714556158,22,1
86.34573226958267,20,0
15.895201566782516,12,0
166.66633458146543,4,0
101.0476988217397,14,0
49.12937947777809,7,0
112.1257657067068,6,0
30.09766945987171,13,0
42.34135344939629,6,0
249.47854019627047,21,0
34.3201132890464,6,0
63.48561371298942,22,0
220.85588042617505,17,0
123.00476518437323,9,0
6.4222012474072745,17,0
15.935106340465577,13,0
0.7872497723973615,9,0
99.67467068014915,6,0
59.361578701023376,6,0
14.41878005901035,6,0
316.85183433152224,4,0
75.42988546284627,0,0
27.693113030920475,13,0
69.43550520525156,17,0
113.82485262732563,12,0
7.930213477005081,7,0
32.117517658509286,7,0
164.4886302350852,9,0
61.55657215573472,16,0
79.09301276058035,5,0
56.70715168023113,14,0
4.489270890015703,14,0
18.122189742519364,15,0
58.97635674222761,7,0
23.4691808249024,18,0
5.127121953612685,19,0
185.56560463874308,14,0
397.350110319524,2,0
157.57269365677425,5,0
192.2676602269478,7,0
27.704172270921134,15,0
323.4674354858788,14,0
21.930804684137822,12,0
302.4745318202052,19,0
526.2813931989295,14,0
621.916390842341,17,1
397.09098894264463,12,0
84.29003625594062,23,0
30.04860724923195,7,0
57.44683429928096,13,0
90.03212637616178,10,0
7.588970221384388,5,0
97.3769603394951,23,0
397.27202078753885,0,0
21.085394111533372,1,0
157.3082436156245,12,0
238.48672389512572,0,0
287.7089035892496,23,0
322.2271694448199,23,0
73.70147220569544,3,0
378.5738784859356,23,0
141.59712237241735,22,0
17.634517448085628,1,0
64.79828321383204,20,0
126.70232789212518,19,0
28.41420999797959,15,0
102.33615524613529,2,0
109.84137455189628,16,0
17.75725437985096,4,0
83.2605387708658,7,0
147.6774632041396,11,0
69.0940945159936,22,0
1.2176955887700334,11,0
0.9079563850904285,0,0
44.16561918201067,0,0
260.63161770524016,14,0
25.964777096391696,16,0
100.611612505522,1,0
25.112627973050973,16,0
38.81213685465557,19,0
188.41517017541253,8,0
130.5125305626397,11,0
10.026162303666899,3,0
55.98443507801786,12,0
2.960365980225214,3,0
65.56397546358058,6,0
108.59942668955456,13,0
12.613325343695841,8,0
34.092103232703444,22,0
50.722648428285034,0,0
251.988356829711,0,0
499.8956075902351,19,0
4.595106218168274,3,0
143.13248803005746,0,0
46.4775824305489,21,0
49.83342768841731,9,0
140.3501450995342,1,0
250.62499928371724,20,0
301.4478786587206,23,0
86.06729434454637,14,0
44.1799000649414,2,0
154.90443095770988,22,0
28.90181422787728,8,0
83.02828409517736,16,0
44.40684118766536,20,0
106.89498229877938,12,0
27.496186888850964,2,0
21.26895672844426,3,0
250.39559817896867,3,0
10.736661870379178,10,0
70.51345584098176,6,0
24.95552688905251,10,0
3.970799371386665,23,0
3.66835056113271,10,0
19.264074345832686,9,0
201.56809818707225,4,0
33.195270666804944,12,0
300.49581125357594,11,0
87.13706491738637,9,0
57.379060981508765,6,0
86.77121011941033,18,0
72.71143589950866,18,0
142.20303685493482,18,0
33.19768483987264,11,0
43.54868725226266,19,0
224.52062273805205,21,0
292.72611169441507,14,0
223.08062291973073,4,0
54.3775893497494,23,0
151.57904915515272,13,0
64.69045124116816,11,0
68.82389499473696,20,0
22.90108667160451,10,0
89.43587635739941,4,0
102.98093873716539,15,1
40.28156695729184,17,0
193.12298452903548,11,0
23.202765991310308,4,0
7.381693700302627,15,0
7.150415706895464,11,0
282.6572293283546,22,0
70.70847345157996,1,0
263.3183749008319,5,1
166.5366041661833,22,0
180.68279988809698,20,0
40.375312406288764,3,0
118.29227771663489,12,0
147.4569733059262,9,0
106.31988723472206,16,0
16.439725102804932,13,0
208.65312827419478,23,0
77.45623605709238,14,0
33.194390194044374,7,0
55.37821611877681,22,0
3.8295075702702275,23,0
13.6813115846664,17,0
145.04990735121405,2,0
0.0011634823050432324,16,0
53.882365021327104,23,0
73.9212440933873,23,0
5.6183569156496915,6,0
361.48175362787754,12,0
25.63453451831128,15,0
181.3455880670851,4,1
36.23230247239586,3,0
26.190603022539467,9,0
0.1474909230385058,12,0
130.69095710746873,9,0
340.6576818902749,13,0
25.3981030444211,21,0
108.78123934605873,11,0
135.43939412806242,0,0
188.66772280370347,20,0
54.927057938722555,19,0
36.08707420593492,19,0
39.34799193146354,6,0
124.69545359924233,8,0
169.70647506300529,7,0
20.042113164163982,12,0
46.35302399667804,13,0
232.21777491770328,11,0
164.34783687293708,7,0
419.0309538682376,20,0
140.34334383200408,21,0
49.95481228836644,17,0
89.3155023299958,15,0
108.17972204129242,10,0
8.170455545483112,15,0
78.63528863524105,13,0
123.55351233568277,2,0
18.310743031294468,20,0
151.70033059741118,1,0
87.65239671469428,2,0
304.1185511110514,3,0
4.33484105221125,21,0
154.164301404719,4,1
92.01829951622437,9,0
35.17725691046352,19,0
125.3247660188759,1,0
142.29802649098477,11,0
10.815994603859409,4,0
72.12472435450759,4,0
71.10882749898155,22,0
46.08944761872568,0,0
270.19418337671755,3,0
175.73946801280817,20,0
119.47137417483798,23,0
125.29062038255496,11,0
61.93692442292759,11,0
253.8238075712038,15,0
118.6117913334209,23,0
130.55665773552832,16,0
197.82642708715719,20,0
32.03038769287745,9,0
164.5432535124599,16,0
21.721193189903325,16,0
42.364224416601445,17,0
40.88866362702279,1,0
384.0887622252616,3,0
194.16796763724423,18,0
120.7879965984888,10,0
129.84914234202142,16,0
82.5702579684131,11,0
293.91755305092016,1,0
68.56925413210558,5,0
47.88711656821709,8,0
17.797342794015172,4,0
154.27407178831197,19,0
132.59292819722023,20,0
48.50848428490843,8,0
2.5516200954391075,22,0
182.63343161106417,7,0
1.1483669104263554,19,0
121.6382080660238,7,0
351.51651579398117,21,0
57.56509916369589,20,0
26.78446810487069,22,0
122.03427641197982,5,0
169.89696010093255,2,0
79.06063631889005,4,0
341.2317236403083,8,0
5.305138804256164,6,0
70.27846689285737,3,0
126.7459247349778,6,0
198.5153492430679,4,0
19.75435601599549,10,0
160.94553214040425,14,0
402.2707936999149,1,1
50.50981935027793,12,0
14.123531011449272,21,0
200.46737106042548,15,0
17.1112463876311,6,0
37.07562782224325,7,0
34.255444052772084,5,0
205.115760370031,23,0
558.4436228630647,6,1
159.29810583106408,17,0
28.830613219322625,21,0
98.04935749765662,21,0
84.8038762122536,19,0
178.87462741929176,6,0
236.53871012100743,2,0
1.2231269408971248,4,0
112.0919000889536,0,0
5.322758404622274,14,0
79.59746073698895,2,0
33.9161670569886,7,0
36.64029645294619,8,0
43.534484967911716,14,0
97.09910051382612,9,0
40.6540634782834,1,0
131.93801039927686,19,0
51.83998787738292,4,0
7.080150641358879,18,0
153.13656485833334,12,0
33.65338929517138,10,0
56.69849126609429,0,0
115.65927870318258,21,0
40.415020869049776,14,0
5.824970382389809,17,0
46.827879285214735,15,0
289.04462491680323,8,0
102.64806606711122,0,0
111.31549686950414,10,0
100.04393567361384,8,0
22.18845179287726,22,0
54.185864551089225,10,0
139.00606380986738,12,0
10.688712205436364,1,0
32.5526249643295,13,0
32.3404741308102,5,0
56.56671840459809,7,0
393.06321332796557,17,0
6.9888858496122985,15,0
73.12665687059473,20,0
19.76764606755113,11,0
352.93675852257735,10,0
12.02525251555425,5,0
51.68453767797387,2,0
133.8971882367708,13,0
121.92706487031559,1,0
54.94428230199097,10,0
42.54497289318204,21,0
50.68541514341259,2,0
30.690058827003934,17,0
22.98320428713375,0,0
65.97891918683801,23,0
31.27042059539351,0,0
33.89215646337138,11,0
106.9313899383184,14,0
345.8953569306316,4,0
92.54253269426673,5,0
8.010379885994508,15,0
7.859267448855108,11,0
302.46096574324304,11,0
35.281211471835945,2,0
9.658467632080676,22,0
91.3905047758824,1,0
97.72324713005838,6,0
104.55592808231317,1,0
31.115819666956597,20,0
1.5226013884891114,6,0
335.2846441207963,10,0
28.88735095192658,10,0
112.70929024461608,13,0
122.63202244500762,2,0
94.16275581918198,13,0
37.52861984840892,10,0
31.621359103256598,3,0
91.04783632203589,16,0
201.06294174939902,15,0
293.2451960942563,2,0
11.194414515742714,9,0
16.821584686309702,20,0
289.5638259698919,14,0
133.38356138087227,7,0
214.5528566344447,17,0
22.643977054999205,2,0
88.57272672647089,6,0
120.77786855710812,9,0
113.97839863491777,19,0
52.45049115039434,8,0
1.5514623464414974,13,0
87.44917510906713,22,0
29.182603237851453,13,0
59.82993733477004,10,0
316.01592595005434,0,0
50.921911096971215,3,0
183.13422735144417,5,0
20.892093117129654,21,0
111.61466144629726,21,0
377.25634756856647,4,0
10.746617642062763,2,0
0.8354746125244857,1,0
56.84243568250689,2,0
9.719999573861,8,0
137.98525528957612,18,0
245.9808232896316,18,0
56.91982557212377,16,0
29.936558249531924,17,0
56.98740325333455,10,0
128.53557519560596,11,0
0.909539960722861,2,0
89.0267272289478,17,0
95.00845778521457,23,0
101.52502413531678,5,0
27.71010230264016,6,0
125.19478326323366,0,0
9.5840955605836,5,0
22.22318875893984,17,0
209.9399761780521,12,0
134.21747086453294,21,0
1.3840898858926483,18,0
28.55194264836808,6,0
24.131577425847265,18,0
31.58159142692778,8,0
28.443371445712245,2,0
6.45665703233147,22,0
61.422605534213545,11,0
131.95088966992705,19,0
93.32632656949174,23,0
111.7402734303147,17,0
8.463149682819497,7,0
302.5999956634014,8,0
182.31995731582893,12,0
163.52189994881977,7,0
173.1514053654731,21,0
269.8751193196384,9,0
78.58195678500353,16,0
22.349613579934704,6,0
95.91554567975783,16,0
135.82181862348355,22,0
133.90955323734005,17,0
73.69925411967152,23,0
7.091477358703707,1,0
46.38035907562944,2,0
253.53574587032662,18,0
87.81497113730818,0,0
77.29091380348862,20,0
31.314144858586385,20,0
45.95764535531472,9,0
225.70964600590057,20,0
109.80016177460652,13,0
154.82817930749604,12,0
60.57691464212985,8,0
497.4603286775109,5,1
28.552920319633817,5,0
122.23432806039843,18,0
55.79195613223623,20,0
58.437441990397524,9,0
104.78877810532038,22,0
275.32665471097386,2,0
6.614658309229908,17,0
174.15031652071517,20,0
34.58524481461356,18,0
58.684212922789634,4,0
2.2156991989469392,10,0
35.81704585696388,9,0
69.84235614676292,16,0
5.7815652847955,3,0
67.54953535639746,20,0
261.8812451124578,17,0
11.137100709082457,17,0
144.57927117388013,0,0
263.53768039866253,13,1
106.47145091201232,7,0
30.14248709145652,1,0
17.37491203951833,18,0
17.490427012821893,14,0
7.309980660067168,1,0
20.53609836776891,3,0
109.12972637863321,0,0
213.44521522581948,18,0
168.26845626614076,20,0
115.56091116364571,9,0
11.701917381063149,0,0
34.13465214844297,19,0
37.078382971596355,21,0
28.76246692962019,14,0
72.36180576173268,3,0
76.69095829398441,6,0
44.14332379172578,6,0
43.66294487848321,21,0
176.34962509770875,17,0
155.72860162690782,12,0
36.787432595670374,9,0
245.09510485028332,23,0
305.3679593846005,7,0
39.562746978779025,9,0
43.76138071241865,13,0
70.44794557708602,13,0
283.2267604481353,19,0
209.0053110892787,21,0
10.821788581405427,10,0
49.87830002340476,5,0
80.60274314681737,20,0
69.94318327840682,0,0
21.550166000817743,18,0
195.7696736955853,6,0
112.99196381880567,23,0
181.95935162994408,17,0
195.7325006805428,2,0
689.8696535848757,19,1
57.84098472380772,10,0
94.30114594270498,4,0
17.47884890733034,18,0
111.97708122495568,20,0
19.754068939390216,23,0
118.40054537024763,23,0
26.084303111006463,1,0
12.505462234616282,21,0
18.06643189430485,3,0
0.1994122159710626,9,0
126.8474411846264,1,0
131.82658709838014,7,0
72.34689746270512,0,0
17.597708684075492,5,0
8.72525015240209,10,0
1.9314292317149664,9,0
18.121997611506792,12,0
221.50829071496347,0,0
27.646105316183544,1,0
43.73758746010938,2,0
11.131765141096672,8,0
25.149326466168304,4,0
73.23550010191644,9,0
93.58627276617398,9,0
28.150427992378695,11,0
5.946571278768154,17,0
49.59909850233758,20,0
26.683864178505583,20,0
123.94481473601148,0,1
321.5451761506007,2,0
95.78955481509968,4,0
81.39111519309452,16,0
53.74692735779752,7,0
56.026858446347205,16,0
77.84981270198163,8,0
119.21424169238051,5,0
121.11521683350459,16,0
18.83725162262277,7,0
69.33727101430839,20,0
53.09570666740723,6,0
204.42826532666186,6,0
99.80945677237099,14,0
76.0364628507229,6,0
12.261365679360686,21,0
93.04857291327357,7,0
12.466102880534773,8,0
41.12919143687304,14,0
15.413297226742525,1,0
117.78946383162885,6,0
23.09893918794464,14,0
49.73491296616848,17,0
1130.121060443565,21,1
22.855363873015357,17,0
70.88804294949689,9,0
54.34722066342405,21,0
1.8290293316565152,17,0
157.38686344559244,0,0
7.1545311529372,6,0
64.29390145675242,2,0
82.25233209326528,13,0
99.00084710640918,11,0
116.67785960571895,13,0
29.20547969219945,3,0
1.0028898364548042,12,0
128.53407259893984,15,0
76.71309128726944,15,0
180.86068113128852,21,0
172.2541455331446,4,0
185.3589136467921,19,0
66.37722009982694,5,0
40.59077998369884,5,0
156.80954258319292,17,0
60.019270603227056,5,0
20.2657574715429,6,0
965.4211885867282,23,1
214.1826664834698,23,0
62.79396760045075,15,0
7.871828968795786,8,0
49.073887003514955,12,0
162.72845172494382,11,0
232.0484623499767,18,0
22.74939286200851,22,0
6.9321795603634735,22,0
209.84242028041427,0,0
49.332128744462594,7,0
78.03643189371356,3,0
344.40781205292114,20,0
6.888365735912734,21,0
104.50279419847497,18,0
7.699489809012497,20,0
47.07541963972017,4,0
162.8694869122148,16,0
56.822918427952,2,0
587.1853459960934,18,0
81.88448455577073,0,0
38.73729908946474,22,0
24.860409500367002,0,0
43.15840589003817,22,0
46.60646352937562,19,0
7.118850626264504,8,0
46.13598139707214,22,0
62.406621646648134,4,0
128.2791477852921,6,0
106.9236468375308,5,0
123.36270274066668,16,0
0.8398853712116788,21,0
24.547530863034297,16,0
108.3775761471237,12,0
66.16279094100244,11,0
0.5327642385473204,3,0
163.2167495491405,7,0
148.19667289838773,4,0
79.5000881162235,4,0
6.8775029976427895,12,0
145.46376559099792,10,0
87.63817645917182,7,0
152.3076642025281,7,0
139.33068609070432,0,0
162.4562067851931,12,0
72.98279003508777,4,0
15.120030768442408,20,0
111.21762852941026,7,0
96.88316069352844,16,0
135.57775216283963,22,0
18.618622226351217,22,0
21.688219446083686,12,0
221.10047441814586,8,0
138.62055588712101,1,0
238.84533639455606,18,0
142.17778026227808,19,0
90.92041659771152,16,0
106.17002105589255,6,0
219.93782101996536,2,0
86.46635352040354,18,0
100.07362879314059,18,0
17.016777335054286,23,0
64.23043058166897,8,0
126.01803008714285,9,0
31.600294692998553,13,0
22.596525423179266,17,0
37.662521697529925,14,0
27.641330813434568,0,0
24.196027699254998,5,0
276.56293405821805,14,1
238.42129567688883,5,0
70.7367099558632,17,0
20.815689044425852,0,0
8.00953508884464,23,0
119.12413448538466,2,0
48.25601566098269,16,0
172.50224411216058,15,0
107.73717798567641,7,0
159.0819567208323,16,0
31.73801118543719,7,0
117.88215082024153,16,0
30.660938213368084,8,0
279.80046593510536,11,0
101.16301863237578,18,0
39.231959053585946,3,0
31.40422865163482,20,0
21.186561829269568,21,0
118.62670107574804,10,0
24.681606353752038,3,0
90.46172971291463,13,0
30.7388341009099,13,0
108.46175084116823,5,0
168.70737152896345,16,0
150.51916114338843,1,0
143.066987412652,7,0
20.79131323319335,3,0
9.253746900507979,9,0
120.0475023657181,6,0
45.9415424719779,3,0
56.62435996412856,15,0
3.164454146130381,13,0
30.053289067824746,15,0
3.4256515227579785,8,0
211.35012239367893,3,0
27.89161829949456,23,0
81.49469038555038,5,0
3.975935168054596,0,0
109.91546096145082,6,0
39.01243994323304,0,0
228.19904946609674,18,0
219.03122232037413,7,0
39.3473226542136,2,0
231.22405138111793,0,0
556.1677236148372,0,0
